"course_id","student_index","question","timing","response","uni_id"
82294927,72,"Q6","Post","3","82294927_72"
82294927,72,"Q10","Post","3","82294927_72"
82294927,72,"Q11","Post","3","82294927_72"
82294927,72,"Q12","Post","2","82294927_72"
82294927,72,"Q13","Post","5","82294927_72"
82294927,72,"Q14","Post","2","82294927_72"
82294927,72,"Q15","Post","3","82294927_72"
82294927,73,"Q6","Pre","5","82294927_73"
82294927,73,"Q10","Pre","5","82294927_73"
82294927,73,"Q11","Pre","4","82294927_73"
82294927,73,"Q12","Pre","3","82294927_73"
82294927,73,"Q13","Pre","3","82294927_73"
82294927,73,"Q14","Pre","4","82294927_73"
82294927,73,"Q15","Pre","3","82294927_73"
82294927,73,"Q6","Post","3","82294927_73"
82294927,73,"Q10","Post","2","82294927_73"
82294927,73,"Q11","Post","4","82294927_73"
82294927,73,"Q12","Post","2","82294927_73"
82294927,73,"Q13","Post","1","82294927_73"
82294927,73,"Q14","Post","2","82294927_73"
82294927,73,"Q15","Post","3","82294927_73"
82294927,74,"Q6","Pre","4","82294927_74"
82294927,74,"Q10","Pre","2","82294927_74"
82294927,74,"Q11","Pre","3","82294927_74"
82294927,74,"Q12","Pre","5","82294927_74"
82294927,74,"Q13","Pre","5","82294927_74"
82294927,74,"Q14","Pre","5","82294927_74"
82294927,74,"Q15","Pre","5","82294927_74"
82294927,74,"Q6","Post","4","82294927_74"
82294927,74,"Q10","Post","2","82294927_74"
82294927,74,"Q11","Post","3","82294927_74"
82294927,74,"Q12","Post","5","82294927_74"
82294927,74,"Q13","Post","4","82294927_74"
82294927,74,"Q14","Post","5","82294927_74"
82294927,74,"Q15","Post","3","82294927_74"
82294927,75,"Q6","Pre","5","82294927_75"
82294927,75,"Q10","Pre","2","82294927_75"
82294927,75,"Q11","Pre","3","82294927_75"
82294927,75,"Q12","Pre","3","82294927_75"
82294927,75,"Q13","Pre","4","82294927_75"
82294927,75,"Q14","Pre","2","82294927_75"
82294927,75,"Q15","Pre","3","82294927_75"
82294927,75,"Q6","Post","5","82294927_75"
82294927,75,"Q10","Post","2","82294927_75"
82294927,75,"Q11","Post","3","82294927_75"
82294927,75,"Q12","Post","5","82294927_75"
82294927,75,"Q13","Post","4","82294927_75"
82294927,75,"Q14","Post","2","82294927_75"
82294927,75,"Q15","Post","3","82294927_75"
82294927,76,"Q6","Pre","2","82294927_76"
82294927,76,"Q10","Pre","2","82294927_76"
82294927,76,"Q11","Pre","5","82294927_76"
82294927,76,"Q12","Pre","5","82294927_76"
82294927,76,"Q13","Pre","3","82294927_76"
82294927,76,"Q14","Pre","1","82294927_76"
82294927,76,"Q15","Pre","3","82294927_76"
82294927,76,"Q6","Post","3","82294927_76"
82294927,76,"Q10","Post","3","82294927_76"
82294927,76,"Q11","Post","3","82294927_76"
82294927,76,"Q12","Post","2","82294927_76"
82294927,76,"Q13","Post","1","82294927_76"
82294927,76,"Q14","Post","4","82294927_76"
82294927,76,"Q15","Post","5","82294927_76"
82294927,77,"Q6","Pre","3","82294927_77"
82294927,77,"Q10","Pre","2","82294927_77"
82294927,77,"Q11","Pre","3","82294927_77"
82294927,77,"Q12","Pre","3","82294927_77"
82294927,77,"Q13","Pre","1","82294927_77"
82294927,77,"Q14","Pre","5","82294927_77"
82294927,77,"Q15","Pre","5","82294927_77"
82294927,77,"Q6","Post","3","82294927_77"
82294927,77,"Q10","Post","2","82294927_77"
82294927,77,"Q11","Post","3","82294927_77"
82294927,77,"Q12","Post","2","82294927_77"
82294927,77,"Q13","Post","4","82294927_77"
82294927,77,"Q14","Post","2","82294927_77"
82294927,77,"Q15","Post","5","82294927_77"
82294927,78,"Q6","Pre","5","82294927_78"
82294927,78,"Q10","Pre","2","82294927_78"
82294927,78,"Q11","Pre","3","82294927_78"
82294927,78,"Q12","Pre","1","82294927_78"
82294927,78,"Q13","Pre","1","82294927_78"
82294927,78,"Q14","Pre","1","82294927_78"
82294927,78,"Q15","Pre","1","82294927_78"
82294927,78,"Q6","Post","5","82294927_78"
82294927,78,"Q10","Post","2","82294927_78"
82294927,78,"Q11","Post","3","82294927_78"
82294927,78,"Q12","Post","1","82294927_78"
82294927,78,"Q13","Post","3","82294927_78"
82294927,78,"Q14","Post","2","82294927_78"
82294927,78,"Q15","Post","3","82294927_78"
82294927,79,"Q6","Pre","3","82294927_79"
82294927,79,"Q10","Pre","3","82294927_79"
82294927,79,"Q11","Pre","3","82294927_79"
82294927,79,"Q12","Pre","3","82294927_79"
82294927,79,"Q13","Pre","2","82294927_79"
82294927,79,"Q14","Pre","2","82294927_79"
82294927,79,"Q15","Pre","2","82294927_79"
82294927,79,"Q6","Post","3","82294927_79"
82294927,79,"Q10","Post","2","82294927_79"
82294927,79,"Q11","Post","3","82294927_79"
82294927,79,"Q12","Post","1","82294927_79"
82294927,79,"Q13","Post","4","82294927_79"
82294927,79,"Q14","Post","4","82294927_79"
82294927,79,"Q15","Post","2","82294927_79"
82294927,80,"Q6","Pre","4","82294927_80"
82294927,80,"Q10","Pre","2","82294927_80"
82294927,80,"Q11","Pre","3","82294927_80"
82294927,80,"Q12","Pre","2","82294927_80"
82294927,80,"Q13","Pre","5","82294927_80"
82294927,80,"Q14","Pre","3","82294927_80"
82294927,80,"Q15","Pre","1","82294927_80"
82294927,80,"Q6","Post","3","82294927_80"
82294927,80,"Q10","Post","3","82294927_80"
82294927,80,"Q11","Post","3","82294927_80"
82294927,80,"Q12","Post","1","82294927_80"
82294927,80,"Q13","Post","3","82294927_80"
82294927,80,"Q14","Post","1","82294927_80"
82294927,80,"Q15","Post","3","82294927_80"
82294927,81,"Q6","Pre","1","82294927_81"
82294927,81,"Q10","Pre","2","82294927_81"
82294927,81,"Q11","Pre","5","82294927_81"
82294927,81,"Q12","Pre","3","82294927_81"
82294927,81,"Q13","Pre","1","82294927_81"
82294927,81,"Q14","Pre","2","82294927_81"
82294927,81,"Q15","Pre","4","82294927_81"
82294927,81,"Q6","Post","3","82294927_81"
82294927,81,"Q10","Post","2","82294927_81"
82294927,81,"Q11","Post","3","82294927_81"
82294927,81,"Q12","Post","2","82294927_81"
82294927,81,"Q13","Post","1","82294927_81"
82294927,81,"Q14","Post","2","82294927_81"
82294927,81,"Q15","Post","3","82294927_81"
82294927,82,"Q6","Pre","5","82294927_82"
82294927,82,"Q10","Pre","2","82294927_82"
82294927,82,"Q11","Pre","3","82294927_82"
82294927,82,"Q12","Pre","2","82294927_82"
82294927,82,"Q13","Pre","1","82294927_82"
82294927,82,"Q14","Pre","2","82294927_82"
82294927,82,"Q15","Pre","2","82294927_82"
82294927,82,"Q6","Post","3","82294927_82"
82294927,82,"Q10","Post","3","82294927_82"
82294927,82,"Q11","Post","3","82294927_82"
82294927,82,"Q12","Post","2","82294927_82"
82294927,82,"Q13","Post","1","82294927_82"
82294927,82,"Q14","Post","2","82294927_82"
82294927,82,"Q15","Post","2","82294927_82"
82294927,83,"Q6","Pre","5","82294927_83"
82294927,83,"Q10","Pre","2","82294927_83"
82294927,83,"Q11","Pre","1","82294927_83"
82294927,83,"Q12","Pre","2","82294927_83"
82294927,83,"Q13","Pre","4","82294927_83"
82294927,83,"Q14","Pre","2","82294927_83"
82294927,83,"Q15","Pre","3","82294927_83"
82294927,83,"Q6","Post","3","82294927_83"
82294927,83,"Q10","Post","2","82294927_83"
82294927,83,"Q11","Post","3","82294927_83"
82294927,83,"Q12","Post","2","82294927_83"
82294927,83,"Q13","Post","4","82294927_83"
82294927,83,"Q14","Post","2","82294927_83"
82294927,83,"Q15","Post","3","82294927_83"
82294927,84,"Q6","Pre","5","82294927_84"
82294927,84,"Q10","Pre","3","82294927_84"
82294927,84,"Q11","Pre","1","82294927_84"
82294927,84,"Q12","Pre","3","82294927_84"
82294927,84,"Q13","Pre","1","82294927_84"
82294927,84,"Q14","Pre","4","82294927_84"
82294927,84,"Q15","Pre","3","82294927_84"
82294927,84,"Q6","Post","2","82294927_84"
82294927,84,"Q10","Post","3","82294927_84"
82294927,84,"Q11","Post","5","82294927_84"
82294927,84,"Q12","Post","3","82294927_84"
82294927,84,"Q13","Post","3","82294927_84"
82294927,84,"Q14","Post","4","82294927_84"
82294927,84,"Q15","Post","3","82294927_84"
82294927,85,"Q6","Pre","5","82294927_85"
82294927,85,"Q10","Pre","4","82294927_85"
82294927,85,"Q11","Pre","3","82294927_85"
82294927,85,"Q12","Pre","3","82294927_85"
82294927,85,"Q13","Pre","1","82294927_85"
82294927,85,"Q14","Pre","2","82294927_85"
82294927,85,"Q15","Pre","3","82294927_85"
82294927,85,"Q6","Post","3","82294927_85"
82294927,85,"Q10","Post","2","82294927_85"
82294927,85,"Q11","Post","1","82294927_85"
82294927,85,"Q12","Post","3","82294927_85"
82294927,85,"Q13","Post","4","82294927_85"
82294927,85,"Q14","Post","2","82294927_85"
82294927,85,"Q15","Post","3","82294927_85"
82294927,86,"Q6","Pre","3","82294927_86"
82294927,86,"Q10","Pre","5","82294927_86"
82294927,86,"Q11","Pre","3","82294927_86"
82294927,86,"Q12","Pre","2","82294927_86"
82294927,86,"Q13","Pre","4","82294927_86"
82294927,86,"Q14","Pre","4","82294927_86"
82294927,86,"Q15","Pre","3","82294927_86"
82294927,86,"Q6","Post","3","82294927_86"
82294927,86,"Q10","Post","2","82294927_86"
82294927,86,"Q11","Post","3","82294927_86"
82294927,86,"Q12","Post","2","82294927_86"
82294927,86,"Q13","Post","4","82294927_86"
82294927,86,"Q14","Post","2","82294927_86"
82294927,86,"Q15","Post","3","82294927_86"
82294927,87,"Q6","Pre","3","82294927_87"
82294927,87,"Q10","Pre","2","82294927_87"
82294927,87,"Q11","Pre","5","82294927_87"
82294927,87,"Q12","Pre","2","82294927_87"
82294927,87,"Q13","Pre","4","82294927_87"
82294927,87,"Q14","Pre","4","82294927_87"
82294927,87,"Q15","Pre","3","82294927_87"
82294927,87,"Q6","Post","3","82294927_87"
82294927,87,"Q10","Post","2","82294927_87"
82294927,87,"Q11","Post","3","82294927_87"
82294927,87,"Q12","Post","2","82294927_87"
82294927,87,"Q13","Post","4","82294927_87"
82294927,87,"Q14","Post","2","82294927_87"
82294927,87,"Q15","Post","5","82294927_87"
82294927,88,"Q6","Pre","4","82294927_88"
82294927,88,"Q10","Pre","1","82294927_88"
82294927,88,"Q11","Pre","5","82294927_88"
82294927,88,"Q12","Pre","3","82294927_88"
82294927,88,"Q13","Pre","1","82294927_88"
82294927,88,"Q14","Pre","2","82294927_88"
82294927,88,"Q15","Pre","2","82294927_88"
82294927,88,"Q6","Post","4","82294927_88"
82294927,88,"Q10","Post","1","82294927_88"
82294927,88,"Q11","Post","1","82294927_88"
82294927,88,"Q12","Post","2","82294927_88"
82294927,88,"Q13","Post","4","82294927_88"
82294927,88,"Q14","Post","4","82294927_88"
82294927,88,"Q15","Post","1","82294927_88"
82294927,89,"Q6","Pre","1","82294927_89"
82294927,89,"Q10","Pre","2","82294927_89"
82294927,89,"Q11","Pre","5","82294927_89"
82294927,89,"Q12","Pre","1","82294927_89"
82294927,89,"Q13","Pre","1","82294927_89"
82294927,89,"Q14","Pre","1","82294927_89"
82294927,89,"Q15","Pre","4","82294927_89"
82294927,89,"Q6","Post","1","82294927_89"
82294927,89,"Q10","Post","2","82294927_89"
82294927,89,"Q11","Post","3","82294927_89"
82294927,89,"Q12","Post","2","82294927_89"
82294927,89,"Q13","Post","1","82294927_89"
82294927,89,"Q14","Post","2","82294927_89"
82294927,89,"Q15","Post","3","82294927_89"
82294927,90,"Q6","Pre","4","82294927_90"
82294927,90,"Q10","Pre","5","82294927_90"
82294927,90,"Q11","Pre","3","82294927_90"
82294927,90,"Q12","Pre","1","82294927_90"
82294927,90,"Q13","Pre","5","82294927_90"
82294927,90,"Q14","Pre","2","82294927_90"
82294927,90,"Q15","Pre","2","82294927_90"
82294927,90,"Q6","Post","3","82294927_90"
82294927,90,"Q10","Post","2","82294927_90"
82294927,90,"Q11","Post","3","82294927_90"
82294927,90,"Q12","Post","1","82294927_90"
82294927,90,"Q13","Post","1","82294927_90"
82294927,90,"Q14","Post","2","82294927_90"
82294927,90,"Q15","Post","3","82294927_90"
82294927,91,"Q6","Pre","2","82294927_91"
82294927,91,"Q10","Pre","3","82294927_91"
82294927,91,"Q11","Pre","3","82294927_91"
82294927,91,"Q12","Pre","3","82294927_91"
82294927,91,"Q13","Pre","5","82294927_91"
82294927,91,"Q14","Pre","2","82294927_91"
82294927,91,"Q15","Pre","3","82294927_91"
82294927,91,"Q6","Post","3","82294927_91"
82294927,91,"Q10","Post","3","82294927_91"
82294927,91,"Q11","Post","3","82294927_91"
82294927,91,"Q12","Post","3","82294927_91"
82294927,91,"Q13","Post","1","82294927_91"
82294927,91,"Q14","Post","2","82294927_91"
82294927,91,"Q15","Post","3","82294927_91"
82294927,93,"Q6","Pre","1","82294927_93"
82294927,93,"Q10","Pre","5","82294927_93"
82294927,93,"Q11","Pre","5","82294927_93"
82294927,93,"Q12","Pre","1","82294927_93"
82294927,93,"Q13","Pre","1","82294927_93"
82294927,93,"Q14","Pre","3","82294927_93"
82294927,93,"Q15","Pre","3","82294927_93"
82294927,93,"Q6","Post","3","82294927_93"
82294927,93,"Q10","Post","3","82294927_93"
82294927,93,"Q11","Post","3","82294927_93"
82294927,93,"Q12","Post","2","82294927_93"
82294927,93,"Q13","Post","4","82294927_93"
82294927,93,"Q14","Post","4","82294927_93"
82294927,93,"Q15","Post","3","82294927_93"
82294927,94,"Q6","Pre","5","82294927_94"
82294927,94,"Q10","Pre","2","82294927_94"
82294927,94,"Q11","Pre","2","82294927_94"
82294927,94,"Q12","Pre","3","82294927_94"
82294927,94,"Q13","Pre","1","82294927_94"
82294927,94,"Q14","Pre","5","82294927_94"
82294927,94,"Q15","Pre","4","82294927_94"
82294927,94,"Q6","Post","3","82294927_94"
82294927,94,"Q10","Post","2","82294927_94"
82294927,94,"Q11","Post","3","82294927_94"
82294927,94,"Q12","Post","5","82294927_94"
82294927,94,"Q13","Post","1","82294927_94"
82294927,94,"Q14","Post","2","82294927_94"
82294927,94,"Q15","Post","3","82294927_94"
82294927,95,"Q6","Pre","3","82294927_95"
82294927,95,"Q10","Pre","3","82294927_95"
82294927,95,"Q11","Pre","2","82294927_95"
82294927,95,"Q12","Pre","3","82294927_95"
82294927,95,"Q13","Pre","4","82294927_95"
82294927,95,"Q14","Pre","4","82294927_95"
82294927,95,"Q15","Pre","3","82294927_95"
82294927,95,"Q6","Post","3","82294927_95"
82294927,95,"Q10","Post","2","82294927_95"
82294927,95,"Q11","Post","4","82294927_95"
82294927,95,"Q12","Post","3","82294927_95"
82294927,95,"Q13","Post","2","82294927_95"
82294927,95,"Q14","Post","4","82294927_95"
82294927,95,"Q15","Post","1","82294927_95"
82294927,96,"Q6","Pre","3","82294927_96"
82294927,96,"Q10","Pre","2","82294927_96"
82294927,96,"Q11","Pre","3","82294927_96"
82294927,96,"Q12","Pre","3","82294927_96"
82294927,96,"Q13","Pre","1","82294927_96"
82294927,96,"Q14","Pre","3","82294927_96"
82294927,96,"Q15","Pre","3","82294927_96"
82294927,96,"Q6","Post","3","82294927_96"
82294927,96,"Q10","Post","2","82294927_96"
82294927,96,"Q11","Post","3","82294927_96"
82294927,96,"Q12","Post","3","82294927_96"
82294927,96,"Q13","Post","4","82294927_96"
82294927,96,"Q14","Post","2","82294927_96"
82294927,96,"Q15","Post","4","82294927_96"
82294927,97,"Q6","Pre","5","82294927_97"
82294927,97,"Q10","Pre","3","82294927_97"
82294927,97,"Q11","Pre","3","82294927_97"
82294927,97,"Q12","Pre","5","82294927_97"
82294927,97,"Q13","Pre","4","82294927_97"
82294927,97,"Q14","Pre","2","82294927_97"
82294927,97,"Q15","Pre","3","82294927_97"
82294927,97,"Q6","Post","3","82294927_97"
82294927,97,"Q10","Post","2","82294927_97"
82294927,97,"Q11","Post","3","82294927_97"
82294927,97,"Q12","Post","5","82294927_97"
82294927,97,"Q13","Post","1","82294927_97"
82294927,97,"Q14","Post","2","82294927_97"
82294927,97,"Q15","Post","3","82294927_97"
82294927,98,"Q6","Pre","1","82294927_98"
82294927,98,"Q10","Pre","2","82294927_98"
82294927,98,"Q11","Pre","3","82294927_98"
82294927,98,"Q12","Pre","2","82294927_98"
82294927,98,"Q13","Pre","1","82294927_98"
82294927,98,"Q14","Pre","3","82294927_98"
82294927,98,"Q15","Pre","3","82294927_98"
82294927,98,"Q6","Post","1","82294927_98"
82294927,98,"Q10","Post","2","82294927_98"
82294927,98,"Q11","Post","3","82294927_98"
82294927,98,"Q12","Post","1","82294927_98"
82294927,98,"Q13","Post","1","82294927_98"
82294927,98,"Q14","Post","1","82294927_98"
82294927,98,"Q15","Post","1","82294927_98"
82294927,99,"Q6","Pre","1","82294927_99"
82294927,99,"Q10","Pre","2","82294927_99"
82294927,99,"Q11","Pre","3","82294927_99"
82294927,99,"Q12","Pre","2","82294927_99"
82294927,99,"Q13","Pre","4","82294927_99"
82294927,99,"Q14","Pre","3","82294927_99"
82294927,99,"Q15","Pre","3","82294927_99"
82294927,99,"Q6","Post","3","82294927_99"
82294927,99,"Q10","Post","2","82294927_99"
82294927,99,"Q11","Post","3","82294927_99"
82294927,99,"Q12","Post","2","82294927_99"
82294927,99,"Q13","Post","4","82294927_99"
82294927,99,"Q14","Post","3","82294927_99"
82294927,99,"Q15","Post","3","82294927_99"
82294927,100,"Q6","Pre","3","82294927_100"
82294927,100,"Q10","Pre","3","82294927_100"
82294927,100,"Q11","Pre","3","82294927_100"
82294927,100,"Q12","Pre","3","82294927_100"
82294927,100,"Q13","Pre","1","82294927_100"
82294927,100,"Q14","Pre","1","82294927_100"
82294927,100,"Q15","Pre","4","82294927_100"
82294927,100,"Q6","Post","3","82294927_100"
82294927,100,"Q10","Post","2","82294927_100"
82294927,100,"Q11","Post","3","82294927_100"
82294927,100,"Q12","Post","1","82294927_100"
82294927,100,"Q13","Post","4","82294927_100"
82294927,100,"Q14","Post","4","82294927_100"
82294927,100,"Q15","Post","3","82294927_100"
82294927,101,"Q6","Pre","4","82294927_101"
82294927,101,"Q10","Pre","2","82294927_101"
82294927,101,"Q11","Pre","3","82294927_101"
82294927,101,"Q12","Pre","4","82294927_101"
82294927,101,"Q13","Pre","2","82294927_101"
82294927,101,"Q14","Pre","4","82294927_101"
82294927,101,"Q15","Pre","3","82294927_101"
82294927,101,"Q6","Post","3","82294927_101"
82294927,101,"Q10","Post","4","82294927_101"
82294927,101,"Q11","Post","2","82294927_101"
82294927,101,"Q12","Post","3","82294927_101"
82294927,101,"Q13","Post","4","82294927_101"
82294927,101,"Q14","Post","2","82294927_101"
82294927,101,"Q15","Post","4","82294927_101"
82294927,102,"Q6","Pre","4","82294927_102"
82294927,102,"Q10","Pre","2","82294927_102"
82294927,102,"Q11","Pre","5","82294927_102"
82294927,102,"Q12","Pre","2","82294927_102"
82294927,102,"Q13","Pre","4","82294927_102"
82294927,102,"Q14","Pre","4","82294927_102"
82294927,102,"Q15","Pre","2","82294927_102"
82294927,102,"Q6","Post","3","82294927_102"
82294927,102,"Q10","Post","2","82294927_102"
82294927,102,"Q11","Post","3","82294927_102"
82294927,102,"Q12","Post","5","82294927_102"
82294927,102,"Q13","Post","1","82294927_102"
82294927,102,"Q14","Post","2","82294927_102"
82294927,102,"Q15","Post","3","82294927_102"
82294927,103,"Q6","Pre","5","82294927_103"
82294927,103,"Q10","Pre","2","82294927_103"
82294927,103,"Q11","Pre","5","82294927_103"
82294927,103,"Q12","Pre","2","82294927_103"
82294927,103,"Q13","Pre","4","82294927_103"
82294927,103,"Q14","Pre","2","82294927_103"
82294927,103,"Q15","Pre","3","82294927_103"
82294927,103,"Q6","Post","3","82294927_103"
82294927,103,"Q10","Post","2","82294927_103"
82294927,103,"Q11","Post","3","82294927_103"
82294927,103,"Q12","Post","2","82294927_103"
82294927,103,"Q13","Post","4","82294927_103"
82294927,103,"Q14","Post","5","82294927_103"
82294927,103,"Q15","Post","3","82294927_103"
82294927,104,"Q6","Pre","4","82294927_104"
82294927,104,"Q10","Pre","2","82294927_104"
82294927,104,"Q11","Pre","1","82294927_104"
82294927,104,"Q12","Pre","2","82294927_104"
82294927,104,"Q13","Pre","1","82294927_104"
82294927,104,"Q14","Pre","4","82294927_104"
82294927,104,"Q15","Pre","1","82294927_104"
82294927,104,"Q6","Post","3","82294927_104"
82294927,104,"Q10","Post","3","82294927_104"
82294927,104,"Q11","Post","3","82294927_104"
82294927,104,"Q12","Post","2","82294927_104"
82294927,104,"Q13","Post","3","82294927_104"
82294927,104,"Q14","Post","5","82294927_104"
82294927,104,"Q15","Post","1","82294927_104"
82294927,105,"Q6","Pre","4","82294927_105"
82294927,105,"Q10","Pre","3","82294927_105"
82294927,105,"Q11","Pre","1","82294927_105"
82294927,105,"Q12","Pre","3","82294927_105"
82294927,105,"Q13","Pre","4","82294927_105"
82294927,105,"Q14","Pre","2","82294927_105"
82294927,105,"Q15","Pre","3","82294927_105"
82294927,105,"Q6","Post","3","82294927_105"
82294927,105,"Q10","Post","5","82294927_105"
82294927,105,"Q11","Post","1","82294927_105"
82294927,105,"Q12","Post","5","82294927_105"
82294927,105,"Q13","Post","1","82294927_105"
82294927,105,"Q14","Post","2","82294927_105"
82294927,105,"Q15","Post","3","82294927_105"
82294927,106,"Q6","Pre","5","82294927_106"
82294927,106,"Q10","Pre","2","82294927_106"
82294927,106,"Q11","Pre","5","82294927_106"
82294927,106,"Q12","Pre","3","82294927_106"
82294927,106,"Q13","Pre","5","82294927_106"
82294927,106,"Q14","Pre","2","82294927_106"
82294927,106,"Q15","Pre","2","82294927_106"
82294927,106,"Q6","Post","3","82294927_106"
82294927,106,"Q10","Post","2","82294927_106"
82294927,106,"Q11","Post","3","82294927_106"
82294927,106,"Q12","Post","1","82294927_106"
82294927,106,"Q13","Post","4","82294927_106"
82294927,106,"Q14","Post","2","82294927_106"
82294927,106,"Q15","Post","4","82294927_106"
82294927,108,"Q6","Pre","3","82294927_108"
82294927,108,"Q10","Pre","2","82294927_108"
82294927,108,"Q11","Pre","3","82294927_108"
82294927,108,"Q12","Pre","3","82294927_108"
82294927,108,"Q13","Pre","5","82294927_108"
82294927,108,"Q14","Pre","4","82294927_108"
82294927,108,"Q15","Pre","3","82294927_108"
82294927,108,"Q6","Post","3","82294927_108"
82294927,108,"Q10","Post","2","82294927_108"
82294927,108,"Q11","Post","3","82294927_108"
82294927,108,"Q12","Post","2","82294927_108"
82294927,108,"Q13","Post","4","82294927_108"
82294927,108,"Q14","Post","2","82294927_108"
82294927,108,"Q15","Post","3","82294927_108"
82294927,109,"Q6","Pre","4","82294927_109"
82294927,109,"Q10","Pre","3","82294927_109"
82294927,109,"Q11","Pre","3","82294927_109"
82294927,109,"Q12","Pre","3","82294927_109"
82294927,109,"Q13","Pre","2","82294927_109"
82294927,109,"Q14","Pre","2","82294927_109"
82294927,109,"Q15","Pre","4","82294927_109"
82294927,109,"Q6","Post","4","82294927_109"
82294927,109,"Q10","Post","5","82294927_109"
82294927,109,"Q11","Post","3","82294927_109"
82294927,109,"Q12","Post","2","82294927_109"
82294927,109,"Q13","Post","1","82294927_109"
82294927,109,"Q14","Post","2","82294927_109"
82294927,109,"Q15","Post","3","82294927_109"
82294927,110,"Q6","Pre","3","82294927_110"
82294927,110,"Q10","Pre","2","82294927_110"
82294927,110,"Q11","Pre","3","82294927_110"
82294927,110,"Q12","Pre","2","82294927_110"
82294927,110,"Q13","Pre","4","82294927_110"
82294927,110,"Q14","Pre","2","82294927_110"
82294927,110,"Q15","Pre","3","82294927_110"
82294927,110,"Q6","Post","3","82294927_110"
82294927,110,"Q10","Post","2","82294927_110"
82294927,110,"Q11","Post","3","82294927_110"
82294927,110,"Q12","Post","2","82294927_110"
82294927,110,"Q13","Post","4","82294927_110"
82294927,110,"Q14","Post","2","82294927_110"
82294927,110,"Q15","Post","3","82294927_110"
82294927,111,"Q6","Pre","5","82294927_111"
82294927,111,"Q10","Pre","2","82294927_111"
82294927,111,"Q11","Pre","3","82294927_111"
82294927,111,"Q12","Pre","3","82294927_111"
82294927,111,"Q13","Pre","1","82294927_111"
82294927,111,"Q14","Pre","3","82294927_111"
82294927,111,"Q15","Pre","3","82294927_111"
82294927,111,"Q6","Post","3","82294927_111"
82294927,111,"Q10","Post","2","82294927_111"
82294927,111,"Q11","Post","3","82294927_111"
82294927,111,"Q12","Post","2","82294927_111"
82294927,111,"Q13","Post","1","82294927_111"
82294927,111,"Q14","Post","2","82294927_111"
82294927,111,"Q15","Post","3","82294927_111"
82294927,112,"Q6","Pre","5","82294927_112"
82294927,112,"Q10","Pre","2","82294927_112"
82294927,112,"Q11","Pre","5","82294927_112"
82294927,112,"Q12","Pre","2","82294927_112"
82294927,112,"Q13","Pre","2","82294927_112"
82294927,112,"Q14","Pre","2","82294927_112"
82294927,112,"Q15","Pre","2","82294927_112"
82294927,112,"Q6","Post","3","82294927_112"
82294927,112,"Q10","Post","2","82294927_112"
82294927,112,"Q11","Post","3","82294927_112"
82294927,112,"Q12","Post","2","82294927_112"
82294927,112,"Q13","Post","4","82294927_112"
82294927,112,"Q14","Post","3","82294927_112"
82294927,112,"Q15","Post","3","82294927_112"
82294927,114,"Q6","Pre","5","82294927_114"
82294927,114,"Q10","Pre","2","82294927_114"
82294927,114,"Q11","Pre","3","82294927_114"
82294927,114,"Q12","Pre","2","82294927_114"
82294927,114,"Q13","Pre","4","82294927_114"
82294927,114,"Q14","Pre","3","82294927_114"
82294927,114,"Q15","Pre","3","82294927_114"
82294927,114,"Q6","Post","3","82294927_114"
82294927,114,"Q10","Post","3","82294927_114"
82294927,114,"Q11","Post","3","82294927_114"
82294927,114,"Q12","Post","2","82294927_114"
82294927,114,"Q13","Post","4","82294927_114"
82294927,114,"Q14","Post","2","82294927_114"
82294927,114,"Q15","Post","3","82294927_114"
82294927,115,"Q6","Pre","3","82294927_115"
82294927,115,"Q10","Pre","2","82294927_115"
82294927,115,"Q11","Pre","3","82294927_115"
82294927,115,"Q12","Pre","3","82294927_115"
82294927,115,"Q13","Pre","4","82294927_115"
82294927,115,"Q14","Pre","2","82294927_115"
82294927,115,"Q15","Pre","3","82294927_115"
82294927,115,"Q6","Post","3","82294927_115"
82294927,115,"Q10","Post","3","82294927_115"
82294927,115,"Q11","Post","5","82294927_115"
82294927,115,"Q12","Post","3","82294927_115"
82294927,115,"Q13","Post","5","82294927_115"
82294927,115,"Q14","Post","3","82294927_115"
82294927,115,"Q15","Post","3","82294927_115"
82294927,117,"Q6","Pre","3","82294927_117"
82294927,117,"Q10","Pre","2","82294927_117"
82294927,117,"Q11","Pre","2","82294927_117"
82294927,117,"Q12","Pre","2","82294927_117"
82294927,117,"Q13","Pre","2","82294927_117"
82294927,117,"Q14","Pre","2","82294927_117"
82294927,117,"Q15","Pre","2","82294927_117"
82294927,117,"Q6","Post","3","82294927_117"
82294927,117,"Q10","Post","5","82294927_117"
82294927,117,"Q11","Post","5","82294927_117"
82294927,117,"Q12","Post","1","82294927_117"
82294927,117,"Q13","Post","2","82294927_117"
82294927,117,"Q14","Post","4","82294927_117"
82294927,117,"Q15","Post","3","82294927_117"
82294927,118,"Q6","Pre","1","82294927_118"
82294927,118,"Q10","Pre","3","82294927_118"
82294927,118,"Q11","Pre","3","82294927_118"
82294927,118,"Q12","Pre","3","82294927_118"
82294927,118,"Q13","Pre","1","82294927_118"
82294927,118,"Q14","Pre","3","82294927_118"
82294927,118,"Q15","Pre","3","82294927_118"
82294927,118,"Q6","Post","3","82294927_118"
82294927,118,"Q10","Post","2","82294927_118"
82294927,118,"Q11","Post","3","82294927_118"
82294927,118,"Q12","Post","3","82294927_118"
82294927,118,"Q13","Post","4","82294927_118"
82294927,118,"Q14","Post","2","82294927_118"
